Country Code,Country WHO Region,Country Income Group,Year,Expenditure,percapita,%GDP
PLW,WPR,Up-Mid,2011,20.8783384,1013.560775,10.4391692
PLW,WPR,Up-Mid,2012,24.5557363,1182.9529,11.4212727
PLW,WPR,Up-Mid,2013,27.0331521,1292.215684,11.80486991
PLW,WPR,Up-Mid,2014,29.5766416,1402.13528,11.87816932
PLW,WPR,Up-Mid,2015,30.2333303,1420.205294,10.64553884
PAN,AMR,Up-Mid,2000,865.9001777,285.7429125,7.45148813
PAN,AMR,Up-Mid,2001,869.1447843,281.305397,7.36095519
PAN,AMR,Up-Mid,2002,920.6557416,292.3398766,7.50183943
PAN,AMR,Up-Mid,2003,923.9374116,287.9050533,7.14391961
PAN,AMR,Up-Mid,2004,1066.979854,326.3393406,7.52491205
PAN,AMR,Up-Mid,2005,1014.628298,304.6506414,6.56093101
PAN,AMR,Up-Mid,2006,1188.525793,350.4006724,6.93543673
PAN,AMR,Up-Mid,2007,1386.274854,401.3758888,6.61453752
PAN,AMR,Up-Mid,2008,1605.674529,456.6416806,6.54784385
PAN,AMR,Up-Mid,2009,1720.526213,480.6764885,6.46972212
PAN,AMR,Up-Mid,2010,1919.262092,526.8034974,6.63709846
PAN,AMR,Up-Mid,2011,2071.082274,558.5771424,6.02518031
PAN,AMR,Up-Mid,2012,2442.55479,647.3880009,6.11329698
PAN,AMR,Up-Mid,2013,2958.894049,770.8540684,6.59639927
PAN,AMR,Up-Mid,2014,3364.531609,861.8195888,6.84323576
PAN,AMR,Up-Mid,2015,3654.037189,920.5865363,7.00916167
PNG,WPR,Low-Mid,2000,106.041167,19.03031986,3.16132614
PNG,WPR,Low-Mid,2001,96.9868945,16.96716506,3.4583999
PNG,WPR,Low-Mid,2002,103.4841979,17.6524428,3.81772566
PNG,WPR,Low-Mid,2003,134.6409894,22.4001284,4.14803964
PNG,WPR,Low-Mid,2004,162.857598,26.43141258,3.69338996
PNG,WPR,Low-Mid,2005,179.7193107,28.4604264,3.66678694
PNG,WPR,Low-Mid,2006,202.6924259,31.32672412,3.64453686
PNG,WPR,Low-Mid,2007,231.0846219,34.86532007,3.11496384
PNG,WPR,Low-Mid,2008,249.2004919,36.71631442,3.33931718
PNG,WPR,Low-Mid,2009,270.6584851,38.95797768,3.0911841
PNG,WPR,Low-Mid,2010,300.3432872,42.25284029,3.20489512
PNG,WPR,Low-Mid,2011,412.5729599,56.75515326,3.67710394
PNG,WPR,Low-Mid,2012,565.9530985,76.1627761,4.87554158
PNG,WPR,Low-Mid,2013,751.4752039,98.97123206,4.46931993
PNG,WPR,Low-Mid,2014,756.5968875,97.55258656,3.76825627
PNG,WPR,Low-Mid,2015,612.5955465,77.34963166,3.03029171
PRY,AMR,Up-Mid,2000,471.6999592,88.95467577,5.75525625
PRY,AMR,Up-Mid,2001,420.3896256,77.75455174,5.48625004
PRY,AMR,Up-Mid,2002,295.8170616,53.70084429,4.67683597
PRY,AMR,Up-Mid,2003,324.8856388,57.9330484,4.93139754
PRY,AMR,Up-Mid,2004,401.1641608,70.33352867,4.99340443
PRY,AMR,Up-Mid,2005,435.0894252,75.07374267,4.98118689
PRY,AMR,Up-Mid,2006,564.8977237,96.02538039,5.30607554
PRY,AMR,Up-Mid,2007,741.7990307,124.3344387,5.37730856
PRY,AMR,Up-Mid,2008,1016.140822,168.0372352,5.49164739
PRY,AMR,Up-Mid,2009,988.5328009,161.3183903,6.20402944
PRY,AMR,Up-Mid,2010,1248.139701,200.9926607,6.22590623
PRY,AMR,Up-Mid,2011,1688.988755,268.358276,6.72912419
PRY,AMR,Up-Mid,2012,1873.896037,293.7500714,7.61891312
PRY,AMR,Up-Mid,2013,2018.746312,312.2220058,6.9693876
PRY,AMR,Up-Mid,2014,2354.865156,359.3796212,7.62557046
PRY,AMR,Up-Mid,2015,2133.439819,321.3438136,7.81978726
PER,AMR,Up-Mid,2000,2338.138049,90.2237687,4.400737
PER,AMR,Up-Mid,2001,2563.161823,97.60201032,4.7732116
PER,AMR,Up-Mid,2002,2824.368044,106.1733943,4.99414405
PER,AMR,Up-Mid,2003,3023.206005,112.2293938,4.97235957
PER,AMR,Up-Mid,2004,3196.926875,117.2186461,4.79246682
PER,AMR,Up-Mid,2005,3411.110858,123.5443754,4.55012459
PER,AMR,Up-Mid,2006,3960.621598,141.7040978,4.50698947
PER,AMR,Up-Mid,2007,4491.438735,158.7488973,4.39466008
PER,AMR,Up-Mid,2008,5402.055389,188.6062133,4.44122629
PER,AMR,Up-Mid,2009,5996.836936,206.7767353,4.94706203
PER,AMR,Up-Mid,2010,7011.380572,238.6962984,4.71963984
PER,AMR,Up-Mid,2011,7881.023523,264.8194367,4.61953901
PER,AMR,Up-Mid,2012,9148.715077,303.3497593,4.74831797
PER,AMR,Up-Mid,2013,9740.945408,318.6886055,4.81234028
PER,AMR,Up-Mid,2014,10279.04792,331.8674472,5.07421831
PER,AMR,Up-Mid,2015,10133.41748,322.9602489,5.26480404
PHL,WPR,Low-Mid,2000,2556.214542,32.77552401,3.15481392
PHL,WPR,Low-Mid,2001,2247.484932,28.21158658,2.94705751
PHL,WPR,Low-Mid,2002,2223.752351,27.33492368,2.73330428
PHL,WPR,Low-Mid,2003,2677.876333,32.25115397,3.19143751
PHL,WPR,Low-Mid,2004,2894.571548,34.1830782,3.16792497
PHL,WPR,Low-Mid,2005,4020.223704,46.59819482,3.90041854
PHL,WPR,Low-Mid,2006,4822.254445,54.91727995,3.94585024
PHL,WPR,Low-Mid,2007,5854.225054,65.56161098,3.91954147
PHL,WPR,Low-Mid,2008,7016.446959,77.3146319,4.02792245
PHL,WPR,Low-Mid,2009,7328.501826,79.46683989,4.35353159
PHL,WPR,Low-Mid,2010,8607.882857,91.84031697,4.31276246
PHL,WPR,Low-Mid,2011,9427.658532,98.94901729,4.20609301
PHL,WPR,Low-Mid,2012,10940.66183,112.9456086,4.37465269
PHL,WPR,Low-Mid,2013,12134.2551,123.2141342,4.46381099
PHL,WPR,Low-Mid,2014,11931.55947,119.1937203,4.18894473
PHL,WPR,Low-Mid,2015,12907.28827,126.8949105,4.41351594
POL,EUR,Hi,2000,9106.837779,238.0044864,5.29816661
POL,EUR,Hi,2001,10819.02343,282.8210423,5.67864355
POL,EUR,Hi,2002,12078.08858,315.8314514,6.07919421
POL,EUR,Hi,2003,12968.89363,339.3352202,5.96231367
POL,EUR,Hi,2004,14970.92936,392.0055255,5.86866808
POL,EUR,Hi,2005,17777.61435,465.7015557,5.80727181
POL,EUR,Hi,2006,19997.98882,524.0967581,5.80066618
POL,EUR,Hi,2007,25198.0202,660.9233735,5.8729005
POL,EUR,Hi,2008,34021.75664,892.59306,6.37342514
POL,EUR,Hi,2009,28968.36618,759.6093029,6.58685972
POL,EUR,Hi,2010,30767.96604,809.1963297,6.41907151
POL,EUR,Hi,2011,32966.01041,866.0971191,6.23388228
POL,EUR,Hi,2012,31027.23687,815.1378314,6.20117811
POL,EUR,Hi,2013,33422.3071,878.0893627,6.37569014
POL,EUR,Hi,2014,34064.49114,896.0129455,6.24862581
POL,EUR,Hi,2015,30280.52394,796.7381856,6.34723395
PRT,EUR,Hi,2000,9912.279425,967.1439309,8.3748018
PRT,EUR,Hi,2001,10214.61463,988.7559862,8.4039933
PRT,EUR,Hi,2002,11487.87165,1105.169549,8.55804612
PRT,EUR,Hi,2003,14683.75028,1405.871123,8.90151432
PRT,EUR,Hi,2004,17586.64208,1679.228313,9.29547632
PRT,EUR,Hi,2005,18612.08277,1773.479226,9.43340859
PRT,EUR,Hi,2006,19054.05443,1812.602376,9.13617249
PRT,EUR,Hi,2007,21772.16624,2067.124077,9.06581211
PRT,EUR,Hi,2008,24505.18768,2322.031698,9.35251067
PRT,EUR,Hi,2009,24078.08369,2279.470963,9.87895003
PRT,EUR,Hi,2010,23400.14436,2213.097918,9.81947515
PRT,EUR,Hi,2011,23341.35024,2207.695657,9.53115801
PRT,EUR,Hi,2012,20226.63672,1918.599233,9.34825235
PRT,EUR,Hi,2013,20549.05272,1959.424664,9.08954462
PRT,EUR,Hi,2014,20717.94845,1986.894638,9.02232563
PRT,EUR,Hi,2015,17862.40696,1721.707318,8.97237559
QAT,EMR,Hi,2000,356.7344014,602.3202397,2.00865208
QAT,EMR,Hi,2001,405.8981466,657.9791835,2.31433154
QAT,EMR,Hi,2002,475.6964716,736.7611567,2.45663577
QAT,EMR,Hi,2003,830.6580281,1206.324305,3.52963966
QAT,EMR,Hi,2004,975.6517242,1285.689261,3.07446177
QAT,EMR,Hi,2005,1144.02763,1322.784799,2.56908809
QAT,EMR,Hi,2006,1341.465586,1327.681595,2.20339097
QAT,EMR,Hi,2007,1572.982482,1322.241802,1.97332992
QAT,EMR,Hi,2008,1844.461384,1327.579087,1.60012189
QAT,EMR,Hi,2009,2102.197802,1321.488705,2.14952273
QAT,EMR,Hi,2010,2238.736264,1257.945977,1.7892391
QAT,EMR,Hi,2011,2684.340659,1375.136476,1.59996201
QAT,EMR,Hi,2012,3266.263736,1548.309292,1.74822152
QAT,EMR,Hi,2013,4125.934066,1833.36306,2.07617521
QAT,EMR,Hi,2014,4996.744505,2104.407228,2.42296241
QAT,EMR,Hi,2015,5036.387128,2029.5418,3.05900331
KOR,WPR,Hi,2000,22457.13281,473.916029,3.99853252
KOR,WPR,Hi,2001,24122.82296,505.5840158,4.52543188
KOR,WPR,Hi,2002,26652.50459,555.2051538,4.37628759
KOR,WPR,Hi,2003,32357.2035,670.4068387,4.75478784
KOR,WPR,Hi,2004,36538.34471,753.3977109,4.77699604
KOR,WPR,Hi,2005,45646.88807,937.1442538,5.08239575
KOR,WPR,Hi,2006,55623.87065,1137.599128,5.49753028
KOR,WPR,Hi,2007,63560.785,1295.508321,5.66152691
KOR,WPR,Hi,2008,58300.44234,1184.511268,5.81713553
KOR,WPR,Hi,2009,57385.34545,1162.135801,6.36247051
KOR,WPR,Hi,2010,71195.26613,1436.754071,6.50482489
KOR,WPR,Hi,2011,78862.84765,1585.353066,6.55843919
KOR,WPR,Hi,2012,82264.44937,1646.861938,6.72750746
KOR,WPR,Hi,2013,90151.06121,1796.938874,6.90492637
KOR,WPR,Hi,2014,100556.8204,1995.746806,7.12494908
KOR,WPR,Hi,2015,101832.0944,2012.744095,7.39052728
MDA,EUR,Low-Mid,2000,74.87277026,20.54646872,5.81154132
MDA,EUR,Low-Mid,2001,90.39618814,24.86751113,6.10426532
MDA,EUR,Low-Mid,2002,118.0449504,32.53888306,7.10205305
MDA,EUR,Low-Mid,2003,139.0867271,38.43967217,7.02254339
MDA,EUR,Low-Mid,2004,233.07854,64.61060005,8.97167982
MDA,EUR,Low-Mid,2005,285.6303855,79.33216574,9.55816723
MDA,EUR,Low-Mid,2006,359.3827366,100.1083965,10.54442498
MDA,EUR,Low-Mid,2007,484.9910671,135.4303741,11.01963378
MDA,EUR,Low-Mid,2008,665.9793006,186.4076865,10.99918461
MDA,EUR,Low-Mid,2009,743.9511774,208.5350175,13.67702622
MDA,EUR,Low-Mid,2010,706.588085,198.2740063,12.15822824
MDA,EUR,Low-Mid,2011,765.5086637,215.0045539,10.912133
MDA,EUR,Low-Mid,2012,796.0268838,223.6318907,10.92740064
MDA,EUR,Low-Mid,2013,824.5940191,231.6602652,10.32628733
MDA,EUR,Low-Mid,2014,820.9837841,230.7667917,10.28384064
MDA,EUR,Low-Mid,2015,662.8052183,186.4347609,10.17682846
ROU,EUR,Up-Mid,2000,1569.491504,69.89345826,4.18793437
ROU,EUR,Up-Mid,2001,1767.913281,78.81753285,4.34137343
ROU,EUR,Up-Mid,2002,2108.612308,96.57700092,4.56619629
ROU,EUR,Up-Mid,2003,3104.502334,143.5441471,5.18637701
ROU,EUR,Up-Mid,2004,4106.004902,190.7893597,5.38779068
ROU,EUR,Up-Mid,2005,5442.442339,254.5296154,5.45876468
ROU,EUR,Up-Mid,2006,6185.878501,291.0040855,5.00907337
ROU,EUR,Up-Mid,2007,8770.676075,415.0718076,5.11153525
ROU,EUR,Up-Mid,2008,10757.74648,521.3233182,5.1707636
ROU,EUR,Up-Mid,2009,9185.230104,449.3688741,5.48894192
ROU,EUR,Up-Mid,2010,9583.018868,472.1935725,5.70801251
ROU,EUR,Up-Mid,2011,8618.224743,426.6646651,4.65105826
ROU,EUR,Up-Mid,2012,8073.13278,401.7284229,4.70583453
ROU,EUR,Up-Mid,2013,9917.370271,495.3713094,5.17776913
ROU,EUR,Up-Mid,2014,10042.69294,503.4609898,5.03454647
ROU,EUR,Up-Mid,2015,8790.169661,442.3695746,4.95441798
RUS,EUR,Up-Mid,2000,13968.79399,95.41753155,5.37845639
RUS,EUR,Up-Mid,2001,17223.99163,118.122331,5.59238747
RUS,EUR,Up-Mid,2002,20439.89346,140.7755781,5.94396833
RUS,EUR,Up-Mid,2003,23809.85273,164.6775458,5.50207023
RUS,EUR,Up-Mid,2004,30141.25225,209.2494324,5.0719152
RUS,EUR,Up-Mid,2005,39062.23926,271.9867213,5.08308371
RUS,EUR,Up-Mid,2006,50557.0961,352.7495219,5.10387824
RUS,EUR,Up-Mid,2007,66118.11938,461.8795235,5.14572763
RUS,EUR,Up-Mid,2008,87261.44635,609.8651294,5.17809541
RUS,EUR,Up-Mid,2009,73935.83572,516.6986306,5.9408339
RUS,EUR,Up-Mid,2010,81222.3104,567.3776823,5.27864189
RUS,EUR,Up-Mid,2011,98100.38697,684.7525909,5.12080017
RUS,EUR,Up-Mid,2012,109009.7861,760.0706477,5.34290078
RUS,EUR,Up-Mid,2013,116481.6833,811.1694308,5.53627319
RUS,EUR,Up-Mid,2014,106711.9094,742.2849645,5.69777394
RUS,EUR,Up-Mid,2015,75364.93068,523.7749402,5.56294786
RWA,AFR,Low,2000,80.39778033,10.01753745,4.63404292
RWA,AFR,Low,2001,73.47990586,8.82174622,4.38768487
RWA,AFR,Low,2002,73.67575341,8.63097283,4.39186218
RWA,AFR,Low,2003,139.9173017,16.11886227,7.5786722
RWA,AFR,Low,2004,154.1603742,17.48159642,7.37975887
RWA,AFR,Low,2005,193.0525628,21.47000137,7.47885056
RWA,AFR,Low,2006,285.9206004,31.05611425,8.28494484
RWA,AFR,Low,2007,362.393093,38.35902113,8.67831498
RWA,AFR,Low,2008,459.3275229,47.31350709,8.71556687
RWA,AFR,Low,2009,511.8559038,51.30129532,9.21375205
RWA,AFR,Low,2010,563.665212,55.00867604,9.32984973
RWA,AFR,Low,2011,614.3608806,58.42114233,8.93422583
RWA,AFR,Low,2012,647.7882441,60.04236447,8.50102909
RWA,AFR,Low,2013,628.0585108,56.7600488,7.90588334
RWA,AFR,Low,2014,672.828575,59.30431056,8.22179299
RWA,AFR,Low,2015,658.912892,56.65848825,7.89529324
KNA,AMR,Hi,2000,19.94932892,439.6643215,4.75361293
KNA,AMR,Hi,2001,21.22192244,461.4464544,4.61338711
KNA,AMR,Hi,2002,22.49579295,482.317981,4.68326286
KNA,AMR,Hi,2003,23.04305179,487.1063245,4.97737882
KNA,AMR,Hi,2004,25.68550918,535.4382686,5.12529468
KNA,AMR,Hi,2005,27.77611497,571.3956711,5.11370216
KNA,AMR,Hi,2006,34.17613951,694.4958242,5.37301234
KNA,AMR,Hi,2007,35.89342622,720.9976542,5.2464406
KNA,AMR,Hi,2008,40.72733331,809.1737525,5.54370381
KNA,AMR,Hi,2009,41.2391419,810.4221573,5.70213976
KNA,AMR,Hi,2010,40.37443809,784.8078158,5.72687065
KNA,AMR,Hi,2011,43.15791148,829.8640826,5.7297714
KNA,AMR,Hi,2012,41.91272099,796.9561519,5.70643672
KNA,AMR,Hi,2013,44.38311094,834.7554202,5.63131577
KNA,AMR,Hi,2014,48.19365745,896.8097182,5.68470402
KNA,AMR,Hi,2015,49.23913687,906.9985425,5.61781828
LCA,AMR,Up-Mid,2000,38.59357087,245.8988007,4.94221461
LCA,AMR,Up-Mid,2001,39.55285586,249.6015238,5.35398422
LCA,AMR,Up-Mid,2002,41.19993943,257.8816086,5.55280194
LCA,AMR,Up-Mid,2003,44.54845772,276.7449058,5.52822167
LCA,AMR,Up-Mid,2004,48.92991141,301.569244,5.52729999
LCA,AMR,Up-Mid,2005,52.21137408,318.9181993,5.58134059
LCA,AMR,Up-Mid,2006,57.27992177,346.2968422,5.40552272
LCA,AMR,Up-Mid,2007,68.98248424,412.3576362,6.03269128
LCA,AMR,Up-Mid,2008,71.87906056,424.7669339,6.13632224
LCA,AMR,Up-Mid,2009,72.68983084,425.0320476,6.15513214
LCA,AMR,Up-Mid,2010,82.23578582,476.5082038,6.62183119
LCA,AMR,Up-Mid,2011,87.94409829,505.9143212,6.86725469
LCA,AMR,Up-Mid,2012,90.24919339,516.196376,6.94858053
LCA,AMR,Up-Mid,2013,95.68754272,544.7315423,7.25985234
LCA,AMR,Up-Mid,2014,80.14722045,454.2952395,5.78185522
LCA,AMR,Up-Mid,2015,85.34706769,481.6262863,5.96353828
VCT,AMR,Up-Mid,2000,15.16064629,140.5090575,3.82590545
VCT,AMR,Up-Mid,2001,15.93429697,147.5561819,3.7052994
VCT,AMR,Up-Mid,2002,18.42975726,170.415524,3.99011656
VCT,AMR,Up-Mid,2003,19.33975419,178.4933474,4.01400101
VCT,AMR,Up-Mid,2004,19.88897861,183.2089335,3.81033841
VCT,AMR,Up-Mid,2005,20.61152421,189.5417146,3.74258495
VCT,AMR,Up-Mid,2006,21.58299055,198.1781754,3.53368956
VCT,AMR,Up-Mid,2007,24.51441674,224.8059712,3.58372679
VCT,AMR,Up-Mid,2008,26.96597353,247.0203227,3.87759917
VCT,AMR,Up-Mid,2009,27.27768338,249.6744564,4.0418036
VCT,AMR,Up-Mid,2010,30.25194632,276.7410357,4.44083374
VCT,AMR,Up-Mid,2011,29.07757252,265.9347593,4.30070916
VCT,AMR,Up-Mid,2012,31.19575746,285.340969,4.5017929
VCT,AMR,Up-Mid,2013,31.55882361,288.6829821,4.37574199
VCT,AMR,Up-Mid,2014,30.92998802,282.8350085,4.24927327
VCT,AMR,Up-Mid,2015,31.08888155,284.0334525,4.21448914
WSM,WPR,Low-Mid,2000,12.75882839,73.0704335,5.52335062
WSM,WPR,Low-Mid,2001,12.08194965,68.81713799,5.0475956
WSM,WPR,Low-Mid,2002,14.94529402,84.63656558,5.65953682
WSM,WPR,Low-Mid,2003,15.22131265,85.67567993,4.7337178
WSM,WPR,Low-Mid,2004,19.47618717,108.9387976,5.06145528
WSM,WPR,Low-Mid,2005,22.70266248,126.175672,5.22788794
WSM,WPR,Low-Mid,2006,25.08022865,138.4928747,5.56649369
WSM,WPR,Low-Mid,2007,27.94685828,153.3132456,4.36427302
WSM,WPR,Low-Mid,2008,31.30595741,170.5805031,4.76630576
WSM,WPR,Low-Mid,2009,33.32414536,180.300095,5.73324607
WSM,WPR,Low-Mid,2010,35.84593972,192.5079333,5.27726599
WSM,WPR,Low-Mid,2011,42.53957311,226.6782464,5.40390542
WSM,WPR,Low-Mid,2012,39.49317195,208.7443151,4.93630246
WSM,WPR,Low-Mid,2013,49.11026376,257.4493401,6.10383153
WSM,WPR,Low-Mid,2014,49.83369599,259.1590618,6.04666929
WSM,WPR,Low-Mid,2015,43.18721397,222.8913959,5.57923021
SMR,EUR,Hi,2000,56.63318813,2065.547747,5.13960781
SMR,EUR,Hi,2001,58.14654305,2094.465206,5.0099725
SMR,EUR,Hi,2002,60.06302696,2135.878061,4.79129652
SMR,EUR,Hi,2003,67.79371595,2379.227765,4.23607538
SMR,EUR,Hi,2004,81.07693867,2808.734798,4.31855349
SMR,EUR,Hi,2005,79.52396354,2719.697795,4.06011489
SMR,EUR,Hi,2006,90.51919194,3056.635103,4.32593188
SMR,EUR,Hi,2007,112.6607273,3758.238893,4.52773114
SMR,EUR,Hi,2008,130.6772749,4305.53441,4.74774192
SMR,EUR,Hi,2009,128.3323052,4177.075977,5.43087347
SMR,EUR,Hi,2010,123.6267667,3973.859423,5.77979974
SMR,EUR,Hi,2011,134.4300788,4267.079697,6.54282699
SMR,EUR,Hi,2012,127.9593202,4009.5043,7.10848822
SMR,EUR,Hi,2013,129.9998597,4024.389675,6.9687251
SMR,EUR,Hi,2014,126.7580538,3881.497191,6.86854361
SMR,EUR,Hi,2015,106.8919442,3243.080831,6.81131302
STP,AFR,Low-Mid,2000,7.47247642,53.91163742,9.74129079
STP,AFR,Low-Mid,2001,9.67395125,68.30825188,12.63693259
STP,AFR,Low-Mid,2002,9.74605542,67.26566832,11.51764786
STP,AFR,Low-Mid,2003,13.28725322,89.55364368,13.1147993
STP,AFR,Low-Mid,2004,12.71654505,83.67854662,11.48495571
STP,AFR,Low-Mid,2005,14.94476565,96.0275374,12.12473046
STP,AFR,Low-Mid,2006,9.36995647,58.80922672,6.93137384
STP,AFR,Low-Mid,2007,9.52009332,58.36931299,6.59930207
STP,AFR,Low-Mid,2008,9.24023652,55.35959762,4.87366358
STP,AFR,Low-Mid,2009,13.78316674,80.69155591,7.15792067
STP,AFR,Low-Mid,2010,10.40807833,59.55095856,5.33266006
STP,AFR,Low-Mid,2011,13.08550852,73.18517071,5.45259869
STP,AFR,Low-Mid,2012,19.25580751,105.2868544,7.2501258
STP,AFR,Low-Mid,2013,27.49248972,146.9832913,9.07566225
STP,AFR,Low-Mid,2014,30.98365084,161.9924652,8.89159856
STP,AFR,Low-Mid,2015,31.27000728,159.905536,9.84274001
SAU,EMR,Hi,2000,7981.6,384.3902943,4.23557681
SAU,EMR,Hi,2001,8215.733333,385.6501445,4.48917085
SAU,EMR,Hi,2002,8057.066667,367.7966487,4.27314526
SAU,EMR,Hi,2003,8587.2,380.6986258,4.00199839
SAU,EMR,Hi,2004,9273.333333,399.2155171,3.5840059
SAU,EMR,Hi,2005,11229.00034,469.7215288,3.41867009
SAU,EMR,Hi,2006,13378.63818,544.3272171,3.54965069
SAU,EMR,Hi,2007,14506.47098,574.4552557,3.48742997
SAU,EMR,Hi,2008,14919.2,575.1255649,2.87019851
SAU,EMR,Hi,2009,17534.93333,657.6876243,4.08646481
SAU,EMR,Hi,2010,18401.6,670.9624952,3.49301433
SAU,EMR,Hi,2011,24272,859.5503509,3.62535598
SAU,EMR,Hi,2012,28844,991.6676743,3.92993728
SAU,EMR,Hi,2013,32678.93333,1091.317588,4.39034569
SAU,EMR,Hi,2014,38434.13333,1248.805293,5.09850361
SAU,EMR,Hi,2015,37682.4,1194.100455,5.83317193
SEN,AFR,Low,2000,216.8366743,21.93803455,4.63365021
SEN,AFR,Low,2001,242.839463,23.96166904,4.97866511
SEN,AFR,Low,2002,270.2399161,25.99245254,5.0664947
SEN,AFR,Low,2003,370.0496684,34.67810094,5.39512756
SEN,AFR,Low,2004,449.9089069,41.0652799,5.60190912
SEN,AFR,Low,2005,401.1314597,35.6521177,4.60699476
SEN,AFR,Low,2006,434.136396,37.56557057,4.63884575
SEN,AFR,Low,2007,463.5153028,39.03761129,4.10749856
SEN,AFR,Low,2008,573.9537635,47.0301365,4.28760312
SEN,AFR,Low,2009,532.9924633,42.46641606,4.15978087
SEN,AFR,Low,2010,518.4370688,40.13842343,4.00881742
SEN,AFR,Low,2011,567.7413171,42.68439656,3.94966517
SEN,AFR,Low,2012,543.9109089,39.6913484,3.8228206
SEN,AFR,Low,2013,575.3289844,40.74475539,3.84792645
SEN,AFR,Low,2014,610.6034736,41.97709433,3.89958559
SEN,AFR,Low,2015,540.3526392,36.07884461,3.97026571
SRB,EUR,Up-Mid,2000,490.8265942,65.2005478,6.503835
SRB,EUR,Up-Mid,2001,832.7721696,110.9661735,6.86536132
SRB,EUR,Up-Mid,2002,1299.924829,173.2741931,8.06561681
SRB,EUR,Up-Mid,2003,1723.714085,230.1071891,8.13506139
SRB,EUR,Up-Mid,2004,2050.053634,274.4285756,8.24590235
SRB,EUR,Up-Mid,2005,2293.224357,307.5655819,8.73542463
SRB,EUR,Up-Mid,2006,2758.994563,371.5573891,9.0139679
SRB,EUR,Up-Mid,2007,4047.924981,547.1905854,10.04708246
SRB,EUR,Up-Mid,2008,4956.598496,672.9473608,10.06221313
SRB,EUR,Up-Mid,2009,4224.00463,575.8746981,9.91162915
SRB,EUR,Up-Mid,2010,3984.745888,545.3567864,10.09809874
SRB,EUR,Up-Mid,2011,4489.955385,619.1719018,9.66273184
SRB,EUR,Up-Mid,2012,4039.977955,559.8135582,9.91592664
SRB,EUR,Up-Mid,2013,4506.633704,627.533324,9.90040196
SRB,EUR,Up-Mid,2014,4351.366466,608.8587101,9.84231419
SRB,EUR,Up-Mid,2015,3494.958824,491.2518643,9.40507954
SYC,AFR,Hi,2000,28.34786774,349.3224697,4.61071788
SYC,AFR,Hi,2001,27.66605524,335.0740035,4.44595532
SYC,AFR,Hi,2002,29.31840126,348.1871341,4.20371052
SYC,AFR,Hi,2003,33.07183771,384.9591167,4.68673905
SYC,AFR,Hi,2004,35.98278639,411.3070549,4.28737706
SYC,AFR,Hi,2005,36.11184017,406.9214839,3.92908251
SYC,AFR,Hi,2006,37.49789336,418.2278785,3.6894262
SYC,AFR,Hi,2007,33.62090217,372.4028552,3.2528973
SYC,AFR,Hi,2008,25.00289652,275.7084503,2.5850932
SYC,AFR,Hi,2009,21.71944606,238.5860894,2.56308304
SYC,AFR,Hi,2010,34.77096539,380.4055072,3.58485731
SYC,AFR,Hi,2011,35.9107609,391.0399296,3.52615018
SYC,AFR,Hi,2012,46.69744105,506.0133396,4.4076258
SYC,AFR,Hi,2013,46.10096212,496.965042,3.50416036
SYC,AFR,Hi,2014,45.71495068,490.2197298,3.3881621
SYC,AFR,Hi,2015,46.10436066,491.8218158,3.39095128
SLE,AFR,Low,2000,62.90826112,13.78268354,9.89326213
SLE,AFR,Low,2001,105.0421635,22.1647827,9.63278258
SLE,AFR,Low,2002,124.9102247,25.19765624,9.96634498
SLE,AFR,Low,2003,132.5951159,25.50127249,9.56822812
SLE,AFR,Low,2004,142.212857,26.14353507,9.81767934
SLE,AFR,Low,2005,161.399539,28.52398876,9.77886033
SLE,AFR,Low,2006,173.2958658,29.62984986,9.19286734
SLE,AFR,Low,2007,191.0975868,31.76797,8.85327152
SLE,AFR,Low,2008,228.6593017,37.08767317,9.12644451
SLE,AFR,Low,2009,242.7023552,38.461546,9.89047518
SLE,AFR,Low,2010,237.7830941,36.81582327,9.22345501
SLE,AFR,Low,2011,310.5744634,46.97352257,10.55461439
SLE,AFR,Low,2012,338.4939382,50.02790206,8.90337122
SLE,AFR,Low,2013,569.1714437,82.22550533,11.56771837
SLE,AFR,Low,2014,989.3648015,139.7573331,19.72749082
SLE,AFR,Low,2015,772.0885618,106.685905,18.31858759
SGP,WPR,Hi,2000,3212.180079,820.6982388,3.35174174
SGP,WPR,Hi,2001,2840.209313,706.734387,3.18105875
SGP,WPR,Hi,2002,3107.865455,752.2897551,3.38025124
SGP,WPR,Hi,2003,3522.099988,828.8669032,3.63094031
SGP,WPR,Hi,2004,3623.785319,829.2339014,3.17355499
SGP,WPR,Hi,2005,3877.279124,863.3361978,3.04296316
SGP,WPR,Hi,2006,4361.836916,945.7785231,2.95129263
SGP,WPR,Hi,2007,5134.212239,1084.877308,2.85263773
SGP,WPR,Hi,2008,6185.859525,1275.14338,3.21793159
SGP,WPR,Hi,2009,6547.200887,1318.533311,3.40279713
SGP,WPR,Hi,2010,7626.64941,1503.009588,3.22588651
SGP,WPR,Hi,2011,8750.36656,1690.559857,3.17496949
SGP,WPR,Hi,2012,9742.523703,1848.340226,3.36916035
SGP,WPR,Hi,2013,11255.49429,2099.577787,3.7206894
SGP,WPR,Hi,2014,12102.12699,2221.249508,3.92728353
SGP,WPR,Hi,2015,12621.97007,2280.284125,4.25217534
SVK,EUR,Hi,2000,1098.660548,203.5062699,5.3125979
SVK,EUR,Hi,2001,1141.521389,212.2267042,5.34015727
SVK,EUR,Hi,2002,1366.940233,254.1276604,5.51682144
